StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q5_6_TEXT,Q6,Q7,Q8,Q8a,Q9,Q9a,Q9b,Q10,Q11,Q11a,Q11b,Q12,Q13,Q14,Q14a,Q15,Q15a,Q16,Q16a,Q16b,Q17,Q17a,Q18,Q18a,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q25a,Q26,Q26a,Q27,Q27a,Q28,Q28a,Q29,Q29a,Q29b,Q29c,Q29d
4/10/2020 14:57,4/10/2020 14:59,IP Address,107.137.171.45,100,135,True,4/10/2020 14:59,R_r6magIx8kXaD7lT,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,36,Female,Michigan,Non Latino/Hispanic,White,,psychologist,,Yes,Week 2 March 8-14,Not applicable,,,No,Not applicable,,,8,7,Yes,I am working fewer hours,No,,Yes,My bedtime has not changed,I am waking up later,No,,Yes,I am drinking less alcohol,2-3 times a week,2-4 times a month,Never,Never,Yes,0.51 – 1 hour,No,,Yes,I am exercising/moving more,Yes,I am eating more healthy foods,Yes,I am eating less food each day,Yes,Slightly better,,,
4/10/2020 15:10,4/10/2020 15:14,IP Address,72.241.157.139,100,206,True,4/10/2020 15:14,R_yl4p68gw2IFeM6t,,,,,41.7696990966797,-83.5823974609375,anonymous,EN,26,Female,Michigan,Non Latino/Hispanic,White,,Technologist,,No,,Not applicable,,,No,Yes,2,Under 12 years old,7.5,8 ,Yes,I am working fewer hours,Yes,"I am starting work later most days,I am ending work earlier most days",Yes,My bedtime has not changed,I am waking up later,Yes,I am napping more,No,,2-4 times a month,2-4 times a month,Never,Never,Yes,1-2 hours,Yes,0.51-1 hour,Yes,I am exercising/moving more,Yes,I am eating more healthy foods,Yes,I am eating more food each day,Yes,Slightly worse,All of the above,,
4/10/2020 15:15,4/10/2020 15:18,IP Address,68.61.233.223,100,211,True,4/10/2020 15:18,R_W2nBvSRqsdPno0V,,,,,42.2324066162109,-83.7016983032227,anonymous,EN,47,Female,Michigan,Non Latino/Hispanic,"White,Asian",,Manager,,Yes,Week 3 March 15-21,Not applicable,,,Yes,Yes,2,Under 12 years old,8,4.5,No,,Yes,I am starting work later most days,Yes,I am going to bed later,I waking up earlier,No,,Yes,I am drinking more alcohol,Once a month or less,2-3 times a week,Never,Never,Yes,2-3 hours,No,,Yes,I am exercising/moving more,Yes,I am eating more healthy foods,No,,No,,,,
4/10/2020 16:47,4/10/2020 16:52,IP Address,166.182.80.18,100,313,True,4/10/2020 16:52,R_3qVTVEK6BPjNzKo,,,,,35.4662017822266,-97.5167999267578,anonymous,EN,35,Female,West Virginia,Non Latino/Hispanic,White,,Audiologist,,Yes,Week 4 March 22-28,No,,,No,Not applicable,,,7,8,Yes,I am working fewer hours,Yes,"I am starting work later most days,I am ending work earlier most days",No,,,No,,Yes,I am drinking more alcohol,2-4 times a month,2-3 times a week,Never,Never,No,1-2 hours,Yes,1-2 hours,Yes,I am exercising/moving more,Yes,I am eating less healthy foods,Yes,I am eating more food each day,No,,,,
4/10/2020 17:38,4/10/2020 17:42,IP Address,12.170.95.36,100,225,True,4/10/2020 17:42,R_VPZ0r76hTGoRAFr,,,,,42.2196044921875,-83.6045989990234,anonymous,EN,29,Female,Michigan,Non Latino/Hispanic,White,,Resident,,No,,No,,,No,No,,,7,8,Yes,I am working fewer hours,Yes,"I am starting work later most days,I am ending work earlier most days",Yes,I am going to bed later,I am waking up later,Yes,I am napping more,Yes,I am drinking more alcohol,Once a month or less,2-3 times a week,Never,Never,Yes,3+ hours,Yes,1-2 hours,Yes,I am exercising/moving less,No,,No,,Yes,Slightly worse,All of the above,,
4/10/2020 18:34,4/10/2020 18:37,IP Address,107.77.209.211,100,178,True,4/10/2020 18:37,R_T1PAVJLh4WuCUeZ,,,,,41.7696990966797,-87.6985015869141,anonymous,EN,30,Female,Michigan,Non Latino/Hispanic,White,,Social work,,No,,No,,,No,Yes,1,Under 12 years old,6,6,No,,No,,No,,,No,,Yes,I am drinking more alcohol,2-3 times a week,4 or more times a week,Never,Never,Yes,0.51 – 1 hour,Yes,1-2 hours,No,,Yes,I am eating less healthy foods,Yes,I am eating more food each day,Yes,Slightly worse,"I am slightly more anxious,I am slightly more irritable",,
4/10/2020 18:59,4/10/2020 19:04,IP Address,174.245.1.145,100,296,True,4/10/2020 19:04,R_WkEtEU4ig0QGrkZ,,,,,42.9812927246094,-83.7349014282227,anonymous,EN,46,Female,Michigan,Non Latino/Hispanic,White,,Polysomnographic Technologist ,,No,,No,,,No,Yes,2,"12-17 years old,18-24 years old",5-6,2 - had to work day shift,Yes,I am working fewer hours,No,,No,,,No,,No,,2-4 times a month,Once a month or less,Never,Never,Yes,0.51 – 1 hour,Yes,1-2 hours,Yes,I am exercising/moving more,Yes,I am eating more healthy foods,Yes,I am eating less food each day,Yes,Slightly better,,,
4/10/2020 19:13,4/10/2020 19:19,IP Address,174.230.4.171,100,351,True,4/10/2020 19:19,R_2uWIw0AEOvxvYBK,,,,,42.28759765625,-83.3733978271484,anonymous,EN,43,Male,Michigan,Non Latino/Hispanic,White,,Sleep tech,,No,,Not applicable,,,No,Yes,1,Under 12 years old,5-6,8,Yes,I am working fewer hours,No,,Yes,I am going to bed earlier,I waking up earlier,Yes,I am napping less,Yes,I am drinking less alcohol,2-3 times a week,2-4 times a month,Never,Never,Yes,2-3 hours,No,,Yes,I am exercising/moving more,Yes,I am eating less healthy foods,Yes,I am eating more food each day,Yes,Slightly worse,All of the above,,
4/10/2020 19:39,4/10/2020 19:44,IP Address,68.46.170.62,100,267,True,4/10/2020 19:44,R_ClUMQObwjwoksyB,,,,,42.2709045410156,-83.7267990112305,anonymous,EN,58,Male,Michigan,Non Latino/Hispanic,White,,physician,,Yes,Week 5 March 29- April 4,Yes,Somewhat satisfied,,Yes,Yes,2,12-17 years old,7.0,5.0,Yes,I am working more hours,Yes,"I am starting work earlier most days,I am ending work later most days",Yes,I am going to bed later,I waking up earlier,No,,No,,Never,Never,Never,Never,Yes,1-2 hours,No,,Yes,I am exercising/moving less,No,,No,,Yes,Much worse,,,"I am much more depressed,I am much more anxious"
4/10/2020 20:43,4/10/2020 20:46,IP Address,68.46.173.172,100,145,True,4/10/2020 20:46,R_3DkjLFaIOq6NBKR,,,,,42.2709045410156,-83.7267990112305,anonymous,EN,32,Male,Michigan,Non Latino/Hispanic,White,,Registered Nurse,,No,,No,,,No,Yes,1,Under 12 years old,6,6,No,,No,,No,,,No,,Yes,I am drinking more alcohol,4 or more times a week,4 or more times a week,Never,Never,Yes,1-2 hours,No,,Yes,I am exercising/moving less,Yes,I am eating less healthy foods,Yes,I am eating more food each day,Yes,Moderately worse,,I am moderately more anxious,
4/10/2020 21:32,4/10/2020 21:37,IP Address,68.49.186.21,100,267,True,4/10/2020 21:37,R_pN2nCMDC4r0eso1,,,,,42.2196044921875,-83.6045989990234,anonymous,EN,30,Female,Michigan,Non Latino/Hispanic,Black or African American,,sleep tech,,No,,Not applicable,,,No,Not applicable,,,6,8,Yes,I am working fewer hours,No,,Yes,I am going to bed earlier,I waking up earlier,No,,No,,Never,Never,Never,Never,Yes,0-.5 hour,No,,Yes,I am exercising/moving more,Yes,I am eating more healthy foods,Yes,I am eating more food each day,Yes,"Much better,Moderately better",,,
4/11/2020 4:14,4/11/2020 4:18,IP Address,174.230.5.147,100,195,True,4/11/2020 4:18,R_3FViEMoH0cxoyfN,,,,,42.55859375,-83.4773025512695,anonymous,EN,46,Female,Michigan,Non Latino/Hispanic,"White,Black or African American",,sleep tech,,No,,Not applicable,,,No,Yes,4,"Under 12 years old,12-17 years old,18-24 years old",5,4,Yes,I am working fewer hours,Yes,I am starting work earlier most days,Yes,I am going to bed earlier,I waking up earlier,No,,No,,Never,Never,Never,Never,Yes,1-2 hours,Yes,0-0.5 hour,Yes,I am exercising/moving more,Yes,I am eating more healthy foods,Yes,I am eating less food each day,Yes,Slightly worse,I am slightly more anxious,,
4/11/2020 5:32,4/11/2020 5:37,IP Address,141.214.17.222,100,297,True,4/11/2020 5:37,R_8le6BaGslR3iNmp,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,51,Female,Michigan,Non Latino/Hispanic,White,,Medical Assistant,,No,,No,,,No,Yes,2,Under 12 years old,6,4-6,No,,No,,Yes,I am going to bed later,My waketime has not changed,No,,No,,2-3 times a week,2-3 times a week,Never,Never,Yes,2-3 hours,Yes,1-2 hours,Yes,I am exercising/moving less,Yes,I am eating more healthy foods,Yes,I am eating more food each day,Yes,Slightly worse,"I am slightly more anxious,I am slightly more irritable",,
4/11/2020 8:12,4/11/2020 8:18,IP Address,68.36.59.151,100,329,True,4/11/2020 8:18,R_1lyl6DrYdXiUVd6,,,,,42.5713043212891,-83.7485961914063,anonymous,EN,58,Female,Michigan,Non Latino/Hispanic,White,,Research Project Manager,,Yes,Week 3 March 15-21,Not applicable,,,No,No,,,7,8,Yes,I am working more hours,Yes,I am ending work later most days,Yes,My bedtime has not changed,I am waking up later,No,,No,,2-4 times a month,Never,Never,Never,Yes,1-2 hours,Yes,0-0.5 hour,Yes,I am exercising/moving less,No,,No,,Yes,Slightly worse,I am slightly more anxious,,
4/11/2020 8:23,4/11/2020 8:28,IP Address,198.111.181.109,100,314,True,4/11/2020 8:28,R_3CNSsnpjMDcuEod,,,,,42.2196044921875,-83.6045989990234,anonymous,EN,33,Female,Michigan,Non Latino/Hispanic,White,,Technologist,,No,,Not applicable,,,No,Not applicable,,,8,8,Yes,I am working fewer hours,Yes,"I am starting work later most days,I am ending work later most days",Yes,I am going to bed later,I am waking up later,No,,No,,2-4 times a month,2-4 times a month,Never,Never,Yes,0-.5 hour,No,,Yes,I am exercising/moving more,No,,No,,Yes,Slightly worse,All of the above,,
4/10/2020 15:04,4/11/2020 8:48,IP Address,202.28.158.52,100,63860,True,4/11/2020 8:48,R_DPkAQpzITlgD0at,,,,,13.7593994140625,100.488891601563,anonymous,EN,35,Female,Michigan,Non Latino/Hispanic,Asian,,physician,,Yes,Week 3 March 15-21,Not applicable,,,No,Not applicable,,,8,8,Yes,I am working fewer hours,No,,No,,,No,,No,,Never,Never,Never,Never,Yes,1-2 hours,Yes,0.51-1 hour,Yes,I am exercising/moving less,No,,Yes,I am eating more food each day,Yes,Slightly worse,"I am slightly more depressed,All of the above",,
4/11/2020 11:52,4/11/2020 11:54,IP Address,68.61.232.85,100,149,True,4/11/2020 11:54,R_3LbxSyt5RSblbMp,,,,,42.2709045410156,-83.7267990112305,anonymous,EN,58,Male,Michigan,Non Latino/Hispanic,White,,Psychologist ,,Yes,Week 3 March 15-21,No,,,Yes,Not applicable,,,7,7,No,,No,,No,,,Yes,I am napping more,No,,2-4 times a month,2-3 times a week,Never,Never,No,0-.5 hour,No,,Yes,I am exercising/moving more,No,,No,,No,,,,
4/11/2020 11:53,4/11/2020 11:56,IP Address,98.250.16.40,100,173,True,4/11/2020 11:56,R_DhDABt0Fkk7BDDr,,,,,42.2709045410156,-83.7267990112305,anonymous,EN,68,Female,Michigan,Non Latino/Hispanic,White,,Psychologist ,,Yes,Week 3 March 15-21,Not applicable,,,No,Not applicable,,,7,8,No,,No,,Yes,My bedtime has not changed,I am waking up later,No,,Yes,I am drinking less alcohol,Once a month or less,Never,Never,Never,Yes,1-2 hours,Yes,0-0.5 hour,Yes,I am exercising/moving less,No,,Yes,I am eating less food each day,No,,,,
4/11/2020 11:54,4/11/2020 11:57,IP Address,68.49.174.205,100,187,True,4/11/2020 11:57,R_3lxiF5OvwWxmS3T,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,59,Female,Michigan,Non Latino/Hispanic,White,,Fully Licensed Clinical Psychologist,,Yes,Week 2 March 8-14,Yes,Neither satisfied nor dissatisfied,,Yes,No,,,8,8,No,,No,,No,,,No,,No,,Once a month or less,Never,Never,Never,No,0-.5 hour,No,,Yes,I am exercising/moving less,No,,Yes,I am eating less food each day,No,,,,
4/11/2020 11:54,4/11/2020 11:57,IP Address,68.49.174.97,100,223,True,4/11/2020 11:57,R_zTCA4Ytz7YyAQEN,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,68,Female,Michigan,Non Latino/Hispanic,White,,Psychologist,,Yes,Week 2 March 8-14,Yes,Extremely satisfied,,Yes,No,,,7,8,No,,Yes,I am ending work earlier most days,Yes,I am going to bed earlier,I am waking up later,No,,No,,2-4 times a month,2-4 times a month,Never,Never,No,2-3 hours,No,,Yes,I am exercising/moving less,Yes,I am eating less healthy foods,No,,Yes,Slightly worse,"I am slightly more depressed,I am slightly more anxious",,
4/11/2020 11:56,4/11/2020 11:59,IP Address,68.48.27.101,100,169,True,4/11/2020 11:59,R_27Nh3aTx5KeGnRP,,,,,42.331298828125,-83.4655990600586,anonymous,EN,38,Male,Michigan,Non Latino/Hispanic,White,,psychologist,,Yes,Week 1 March 1-7,Yes,Somewhat satisfied,,No,Yes,2,Under 12 years old,8,8,Yes,I am working fewer hours,Yes,I am ending work earlier most days,No,,,No,,Yes,I am drinking less alcohol,2-3 times a week,2-4 times a month,Never,Never,Yes,2-3 hours,Yes,1-2 hours,Yes,I am exercising/moving more,No,,Yes,I am eating less food each day,Yes,Moderately worse,,"I am moderately more anxious,I am moderately more irritable",
4/11/2020 11:55,4/11/2020 12:00,IP Address,108.65.202.52,100,255,True,4/11/2020 12:00,R_2s0h9jc0SdhcVQi,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,52,Female,Michigan,Non Latino/Hispanic,White,,Psychologist,,No,,No,,,No,Yes,2,18-24 years old,6-7,7-8,Yes,I am working fewer hours,No,,Yes,I am going to bed later,I am waking up later,Yes,I am napping less,No,,2-4 times a month,2-4 times a month,Never,Never,Yes,1-2 hours,Yes,0-0.5 hour,Yes,I am exercising/moving more,Yes,I am eating more healthy foods,Yes,I am eating less food each day,No,,,,
4/11/2020 11:59,4/11/2020 12:03,IP Address,68.49.172.14,100,270,True,4/11/2020 12:03,R_We1Jrj8hUIoh7Xj,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,76,Male,Michigan,Non Latino/Hispanic,White,,Psychologist,,Yes,Week 3 March 15-21,Yes,Somewhat satisfied,,Yes,Not applicable,,,8,7,No,,No,,Yes,I am going to bed later,My waketime has not changed,No,,No,,Never,Never,Never,Never,No,0.51 – 1 hour,No,,Yes,I am exercising/moving less,No,,No,,Yes,Moderately worse,,I am moderately more anxious,
4/11/2020 12:05,4/11/2020 12:08,IP Address,73.145.184.237,100,190,True,4/11/2020 12:08,R_1JEJOwQAeYhHAMl,,,,,42.2931060791016,-83.2547988891602,anonymous,EN,26,Female,Michigan,Non Latino/Hispanic,White,,Psychologist (master's level & doctoral student) ,,Yes,Week 5 March 29- April 4,Not applicable,,,No,No,,,7,9,No,,Yes,"I am starting work later most days,I am ending work later most days",Yes,I am going to bed later,I am waking up later,No,,Yes,I am drinking more alcohol,2-4 times a month,2-3 times a week,Never,Never,Yes,2-3 hours,No,,Yes,I am exercising/moving more,Yes,I am eating less healthy foods,Yes,I am eating less food each day,No,,,,
4/11/2020 12:07,4/11/2020 12:10,IP Address,68.49.172.32,100,191,True,4/11/2020 12:10,R_2YWFfFp22rkfRsu,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,70,Male,Michigan,Non Latino/Hispanic,White,,Psychologist,,Yes,Week 2 March 8-14,Yes,Somewhat satisfied,,Yes,No,,,7,6,No,,No,,No,,,No,,No,,Never,Never,Never,Never,Yes,1-2 hours,No,,No,,No,,No,,No,,,,
4/11/2020 12:08,4/11/2020 12:11,IP Address,68.41.143.45,100,197,True,4/11/2020 12:11,R_1jcX8KOKjiQMtCt,,,,,42.1699981689453,-83.7818984985352,anonymous,EN,63,Female,Michigan,Non Latino/Hispanic,White,,Psychologist ,,No,,No,,,No,Yes,2,12-17 years old,7,7,No,,No,,No,,,No,,No,,2-4 times a month,Never,Never,Never,Yes,1-2 hours,No,,No,,No,,No,,Yes,"Slightly better,Slightly worse",I am slightly more anxious,,
4/11/2020 12:11,4/11/2020 12:17,IP Address,76.238.196.55,100,312,True,4/11/2020 12:17,R_3KBkzJDZWah6siS,,,,,42.2196044921875,-83.6045989990234,anonymous,EN,55,Male,Michigan,Non Latino/Hispanic,Other,Celt,psychologist,,Yes,Week 3 March 15-21,Yes,Extremely satisfied,,Yes,Yes,1,18-24 years old,6-7,5-6,Yes,I am working fewer hours,Yes,"I am starting work later most days,I am ending work later most days",Yes,I am going to bed later,I am waking up later,Yes,I am napping more,Yes,I am drinking more alcohol,2-3 times a week,4 or more times a week,Never,Once a month or less,Yes,1-2 hours,Yes,3+ hours,Yes,I am exercising/moving more,Yes,I am eating less healthy foods,Yes,I am eating more food each day,Yes,Slightly worse,All of the above,,
4/11/2020 12:15,4/11/2020 12:18,IP Address,98.209.88.225,100,237,True,4/11/2020 12:18,R_3RskuxbDDWAbrS9,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,35,Female,Michigan,Non Latino/Hispanic,White,,Psychologist,,Yes,Week 5 March 29- April 4,Yes,Somewhat satisfied,,Yes,Yes,2,Under 12 years old,6,7,No,,No,,Yes,I am going to bed earlier,I am waking up later,No,,No,,2-4 times a month,2-4 times a month,Once a month or less,Never,Yes,1-2 hours,Yes,0.51-1 hour,Yes,I am exercising/moving less,No,,Yes,I am eating less food each day,Yes,Slightly worse,All of the above,,
4/11/2020 12:23,4/11/2020 12:28,IP Address,73.145.160.179,100,309,True,4/11/2020 12:28,R_1LpazOMtj8N3vXg,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,47,Female,Michigan,Non Latino/Hispanic,White,,Psychologist ,,Yes,Week 4 March 22-28,Yes,Extremely satisfied,,No,Yes,1,Under 12 years old,7,5,No,,Yes,"I am starting work later most days,I am ending work later most days",Yes,My bedtime has not changed,My waketime has not changed,Yes,I am napping more,No,,Never,Never,Never,Never,Yes,2-3 hours,Yes,2-3 hours,Yes,I am exercising/moving less,Yes,I am eating more healthy foods,No,,Yes,Slightly worse,"I am slightly more anxious,I am slightly more irritable",,
4/11/2020 12:25,4/11/2020 12:32,IP Address,98.224.228.219,100,373,True,4/11/2020 12:32,R_2tAprM81IE86sCu,,,,,42.2324066162109,-83.7016983032227,anonymous,EN,35,Female,Michigan,Non Latino/Hispanic,White,,psychologist,,Yes,Week 3 March 15-21,Yes,Somewhat satisfied,,No,Yes,1,Under 12 years old,7.5,7,Yes,I am working fewer hours,Yes,I am starting work later most days,Yes,I am going to bed later,My waketime has not changed,No,,No,,Never,Never,Never,Never,Yes,0-.5 hour,Yes,0-0.5 hour,Yes,I am exercising/moving less,Yes,I am eating less healthy foods,No,,Yes,Slightly worse,"I am slightly more anxious,I am slightly more irritable",,
4/11/2020 12:33,4/11/2020 12:36,IP Address,99.203.128.243,100,181,True,4/11/2020 12:36,R_32PVd4iZLpBzFcG,,,,,41.0841064453125,-81.522102355957,anonymous,EN,37,Female,Michigan,Non Latino/Hispanic,White,,Psychologist,,Yes,Week 2 March 8-14,Yes,Somewhat satisfied,,No,Yes,2,Under 12 years old,8,7,Yes,I am working fewer hours,Yes,"I am starting work earlier most days,I am ending work earlier most days,I am ending work later most days",Yes,My bedtime has not changed,I waking up earlier,No,,Yes,I am drinking more alcohol,2-4 times a month,2-3 times a week,Never,Never,Yes,0.51 – 1 hour,No,,Yes,I am exercising/moving less,Yes,I am eating less healthy foods,Yes,I am eating more food each day,Yes,Slightly worse,"I am slightly more depressed,I am slightly more anxious,I am slightly more irritable,All of the above",,
4/11/2020 12:40,4/11/2020 12:45,IP Address,108.65.201.106,100,312,True,4/11/2020 12:45,R_2ZUorNpYZQyIyrN,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,69,Female,Michigan,Non Latino/Hispanic,White,,psychologist,,Yes,Week 3 March 15-21,Yes,Somewhat satisfied,,Yes,No,,,seven,seven,Yes,I am working fewer hours,No,,No,,,No,,Yes,I am drinking less alcohol,2-3 times a week,2-4 times a month,Never,Never,No,0-.5 hour,No,,Yes,I am exercising/moving more,Yes,I am eating less healthy foods,Yes,I am eating more food each day,Yes,Much worse,,,"I am much more depressed,I am much more anxious"
4/11/2020 12:53,4/11/2020 12:57,IP Address,68.42.74.15,100,190,True,4/11/2020 12:57,R_daSTTXxy50ykfeh,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,31,Male,Michigan,Non Latino/Hispanic,White,,Psychologist,,Yes,Week 2 March 8-14,Yes,Extremely satisfied,,No,Yes,2,Under 12 years old,8,8,Yes,I am working more hours,Yes,I am ending work later most days,No,,,No,,Yes,I am drinking more alcohol,2-3 times a week,4 or more times a week,Once a month or less,Never,Yes,0.51 – 1 hour,Yes,1-2 hours,Yes,I am exercising/moving more,No,,Yes,I am eating more food each day,Yes,About the same,,,
4/11/2020 12:56,4/11/2020 12:58,IP Address,68.61.159.60,100,165,True,4/11/2020 12:58,R_2eVc8uUeCU5uNbi,,,,,42.1699981689453,-83.7818984985352,anonymous,EN,33,Female,Michigan,Latino/Hispanic,White,,Psychologist ,,Yes,Week 3 March 15-21,Yes,Somewhat satisfied,,Yes,Not applicable,,,7,6,No,,No,,Yes,I am going to bed later,I am waking up later,No,,No,,2-4 times a month,2-4 times a month,Never,Never,No,0.51 – 1 hour,Yes,3+ hours,No,,Yes,I am eating less healthy foods,Yes,I am eating more food each day,Yes,Moderately worse,,I am moderately more anxious,
4/11/2020 13:02,4/11/2020 13:05,IP Address,68.49.109.72,100,161,True,4/11/2020 13:05,R_30bDSocVUBg995s,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,38,Female,Michigan,Non Latino/Hispanic,White,,Psychologist,,Yes,Week 3 March 15-21,Yes,Somewhat satisfied,,No,Yes,2,Under 12 years old,9,8,Yes,I am working fewer hours,Yes,I am ending work earlier most days,No,,,No,,Yes,I am drinking more alcohol,2-4 times a month,4 or more times a week,Never,Never,Yes,1-2 hours,Yes,0.51-1 hour,Yes,I am exercising/moving less,Yes,I am eating more healthy foods,Yes,I am eating less food each day,Yes,Moderately worse,,"I am moderately more depressed,I am moderately more anxious,I am moderately more irritable,All of the above",
